route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
141691,DELIJN,21,Meerdonk - De Klinge - Sint-Niklaas - Sinaai,,3,15882e,ffffff,
141693,DELIJN,40,Blankenberge Station - B-Park - Brugge,,3,822a3a,ffffff,
141695,DELIJN,271,Sint-Niklaas - Sinaai - Eksaarde - Lokeren,,3,ffffff,b59e6a,
141696,DELIJN,20b,Hasselt - Lanaken,,3,70a3bd,000000,
141697,DELIJN,36,IGLO - Vuylstekelaan,,3,ef7d00,000000,
141698,DELIJN,82,Antwerpen L.O. - Beveren - Haasdonk - Sint-Niklaas,,3,ffcc00,000000,
141699,DELIJN,83,Beveren - Kallo,,3,70a3bd,000000,
141700,DELIJN,3,Bokrijk - Genk Station,,3,c8d300,000000,
141701,DELIJN,31,Doel - Kieldrecht - Vrasene - Sint-Niklaas,,3,83d0f5,000000,
141702,DELIJN,637,Maaseik - Lanaken,,3,ffffff,b59e6a,
141703,DELIJN,49,Zelzate - Moerbeke Waas - Lokeren - Zele,,3,c8d300,000000,
141704,DELIJN,5,Godsheide - Sint-Jansheide,,3,0056a4,ffffff,
141705,DELIJN,2,Boulevardpendel,,3,8c2b87,ffffff,
141706,DELIJN,20a,Hasselt - Maastricht,,3,70a3bd,000000,
141707,DELIJN,79,Liège - Tongeren,,3,00a6e2,000000,
141708,DELIJN,5,Zwartberg - Genk-Zuid,,3,e6007e,ffffff,
141710,DELIJN,38,Hasselt - Heers,,3,69c0ac,000000,
141711,DELIJN,20a,Maastricht - Hasselt,,3,70a3bd,000000,
141712,DELIJN,277,Stokkem - Genk,,3,ffffff,b59e6a,
141713,DELIJN,623,Tongeren - Riemst,,3,ffffff,b59e6a,
141714,DELIJN,59,Moerkerke - Sijsele - Brugge,,3,005460,ffffff,
141715,DELIJN,31,Sint-Niklaas - Vrasene - Kieldrecht - Doel,,3,83d0f5,000000,
141716,DELIJN,23,Tongeren - Sint-Truiden,,3,ffcc00,000000,
141717,DELIJN,40,Brugge - B-Park - Blankenberge Station,,3,822a3a,ffffff,
141718,DELIJN,2,Camerlo - Genk Station,,3,ef7d00,000000,
141719,DELIJN,822,WeTech/VTS3 - Sint-Niklaas,,3,ffffff,b59e6a,
141721,DELIJN,80,Genk - Bree,,3,ef7d00,000000,
141722,DELIJN,6,Genk Station - Ziekenhuis,,3,ffcc00,000000,
141723,DELIJN,31,Beringen - Genk,,3,a85e24,ffffff,
141724,DELIJN,621,Tongeren - Genoelselderen,,3,ffffff,b59e6a,
141726,DELIJN,36b,Genk - Hasselt,,3,f9c5b8,000000,
141727,DELIJN,907,Bilzen - Riemst,,3,ffffff,b59e6a,
141728,DELIJN,87,Antwerpen L.O. - Burcht - P+R Melsele,,3,69c0ac,000000,
141729,DELIJN,108,Hoeselt - Wiemesmeer,,3,ffffff,b59e6a,
141730,DELIJN,20b,Lanaken - Hasselt,,3,70a3bd,000000,
141731,DELIJN,21,Sinaai - Sint-Niklaas - De Klinge - Meerdonk,,3,15882e,ffffff,
141732,DELIJN,29,Lommel - Hasselt,,3,83d0f5,000000,
141733,DELIJN,43,Moerbeke Waas - Stekene - Sint-Niklaas,,3,00a6e2,000000,
141735,DELIJN,569,Bolderberg - Herk-de-Stad,,3,ffffff,b59e6a,
141736,DELIJN,27,Genk - Maaseik,,3,83d0f5,000000,
141737,DELIJN,41,Knokke - Westkapelle - Dudzele - B-Park - Brugge,,3,fc95c5,000000,
141738,DELIJN,1,Zwartberg - Sledderlo,,3,8c2b87,ffffff,
141739,DELIJN,47,Hasselt - Tongeren,,3,4a5321,ffffff,
141740,DELIJN,265,Gruitrode - Maaseik,,3,ffffff,b59e6a,
141741,DELIJN,269,Maaseik - Leopoldsburg,,3,ffffff,b59e6a,
141742,DELIJN,1,Sledderlo - Zwartberg,,3,8c2b87,ffffff,
141743,DELIJN,39,Brugge - AZ Sint-Jan - Stalhille - Klemskerke - De,,3,f9c5b8,000000,
141744,DELIJN,822,Sint-Niklaas - WeTech/VTS3,,3,ffffff,b59e6a,
141745,DELIJN,47,Tongeren - Hasselt,,3,4a5321,ffffff,
141746,DELIJN,5,Genk-Zuid - Zwartberg,,3,e6007e,ffffff,
141747,DELIJN,12,Hasselt - Genk,,3,fc95c5,000000,
141748,DELIJN,12,Genk - Hasselt,,3,fc95c5,000000,
141749,DELIJN,432,Sint-Niklaas - Stekene - Hellestraat,,3,ffffff,b59e6a,
141750,DELIJN,922,Tongeren - Lauw,,3,ffffff,b59e6a,
141751,DELIJN,X27,Genk - Maaseik,,3,fc95c5,000000,
141752,DELIJN,7,Genk - Zutendaal,,3,0056a4,ffffff,
141753,DELIJN,48,Peer - Hasselt,,3,822a3a,ffffff,
141754,DELIJN,42,Breskens - Oostburg - Sluis - Westkapelle - Dudzel,,3,69c0ac,000000,
141755,DELIJN,363,KotHopper,,3,ffffff,b59e6a,
144668,DELIJN,762,Station Noorderdokken - Noorderlaan - Bevrijdingsd,,3,ffffff,b59e6a,
144671,DELIJN,625,Heukelom - Tongeren,,3,ffffff,b59e6a,
144696,DELIJN,805,Genk - Neerpelt Sneldienst,,3,ffffff,b59e6a,
144706,DELIJN,4,Kiewit - Alken,,3,15882e,ffffff,
144719,DELIJN,X19,Hasselt - Neerpelt,,3,ffcc00,000000,
144725,DELIJN,4,Alken - Kiewit,,3,15882e,ffffff,
144743,DELIJN,X19,Neerpelt - Hasselt,,3,ffcc00,000000,
144775,DELIJN,908,Kanne - Bilzen,,3,ffffff,b59e6a,
144798,DELIJN,908,Bilzen - Kanne,,3,ffffff,b59e6a,
145612,DELIJN,674,scholen Essen - Kalmthout - Stabroek,,3,ffffff,b59e6a,
145613,DELIJN,336,Neerpelt - Peer,,3,ffffff,b59e6a,
145614,DELIJN,262,Bree - Leopoldsburg,,3,ffffff,b59e6a,
145615,DELIJN,458,Genk - Lanaken,,3,ffffff,b59e6a,
145616,DELIJN,617,Riemst - Lanaken,,3,ffffff,b59e6a,
145617,DELIJN,207,Hasselt - Bilzen,,3,ffffff,b59e6a,
145618,DELIJN,487,Helchteren - Bree,,3,ffffff,b59e6a,
145619,DELIJN,636,Maaseik - Lanaken,,3,ffffff,b59e6a,
145620,DELIJN,624,Riemst - Tongeren,,3,ffffff,b59e6a,
145621,DELIJN,20,Brugge - Oostkamp - Ruddervoorde - Zwevezele - Tie,,3,8c2b87,ffffff,
145622,DELIJN,296,Lummen - Hasselt,,3,ffffff,b59e6a,
145623,DELIJN,601,Sint-Job Kristus Koning - Antwerpen,,3,ffffff,b59e6a,
145624,DELIJN,829,Lommel Kolonie - Lommel Provil,,3,ffffff,b59e6a,
145625,DELIJN,203,Hasselt - Bilzen,,3,ffffff,b59e6a,
145626,DELIJN,28,Beringen - Mol,,3,ef7d00,000000,
145627,DELIJN,167,Maaseik - Bree,,3,ffffff,b59e6a,
145628,DELIJN,906,Bilzen - Millen,,3,ffffff,b59e6a,
145629,DELIJN,473,Mol TISP - Dessel - Retie - Oud-Turnhout - Turnhou,,3,ffffff,b59e6a,
145630,DELIJN,675,Stabroek - Kalmthout - scholen Wuustwezel,,3,ffffff,b59e6a,
145631,DELIJN,608,Hoogstraten - St. Job,,3,ffffff,b59e6a,
145632,DELIJN,443,scholen Kalmthout - Sint-Job,,3,ffffff,b59e6a,
145633,DELIJN,829,Lommel Provil - Lommel Kolonie,,3,ffffff,b59e6a,
145634,DELIJN,679,Hoogstraten - Essen,,3,ffffff,b59e6a,
145636,DELIJN,649,Brasschaat - Wuustwezel - Hoogstraten,,3,ffffff,b59e6a,
145637,DELIJN,932,Temse - Tielrode - Sint-Niklaas,,3,ffffff,b59e6a,
145638,DELIJN,232,Tongeren - Sint-Truiden,,3,ffffff,b59e6a,
145639,DELIJN,399,Voeren - Tongeren,,3,ffffff,b59e6a,
145640,DELIJN,335,Hechtel - Gruitrode,,3,ffffff,b59e6a,
145641,DELIJN,15,Diest - Leopoldsburg,,3,15882e,ffffff,
145642,DELIJN,159,Tessenderlo - Schoot,,3,ffffff,b59e6a,
145643,DELIJN,159,Schoot - Tessenderlo,,3,ffffff,b59e6a,
145644,DELIJN,485,Peer - Hamont,,3,ffffff,b59e6a,
145645,DELIJN,807,Overpelt - Bree,,3,ffffff,b59e6a,
145646,DELIJN,232,Sint-Truiden - Tongeren,,3,ffffff,b59e6a,
145647,DELIJN,638,Maaseik BEWEL - Lanaken,,3,ffffff,b59e6a,
145648,DELIJN,262,Leopoldsburg - Bree,,3,ffffff,b59e6a,
145649,DELIJN,659,Hoogstraten - Ekeren-Donk,,3,ffffff,b59e6a,
145650,DELIJN,278,Maaseik - Kinrooi,,3,ffffff,b59e6a,
145651,DELIJN,56,Hasselt - Diest,,3,a85e24,ffffff,
145652,DELIJN,266,Maaseik BEWEL - Bree,,3,ffffff,b59e6a,
145653,DELIJN,266,Bree - Maaseik BEWEL,,3,ffffff,b59e6a,
145654,DELIJN,638,Lanaken - Maaseik BEWEL,,3,ffffff,b59e6a,
145655,DELIJN,433,Hoogstraten - Rijkevorsel - Beerse - Turnhout,,3,ffffff,b59e6a,
145656,DELIJN,106,Tongeren - Bilzen,,3,ffffff,b59e6a,
145658,DELIJN,509,Hasselt - Sint-Truiden,,3,ffffff,b59e6a,
145659,DELIJN,212,Sint-Niklaas - Belsele - Lokeren,,3,ffffff,b59e6a,
145660,DELIJN,279,Genk - Kinrooi,,3,ffffff,b59e6a,
145661,DELIJN,601,Antwerpen - Sint-Job Kristus Koning,,3,ffffff,b59e6a,
145662,DELIJN,462,Genk - Zonhoven,,3,ffffff,b59e6a,
145663,DELIJN,268,Molenbeersel - Maaseik,,3,ffffff,b59e6a,
145664,DELIJN,826,Achel - Hamont,,3,ffffff,b59e6a,
145665,DELIJN,105,Tongeren - Bilzen,,3,ffffff,b59e6a,
145666,DELIJN,297,Hasselt - Heppen,,3,ffffff,b59e6a,
145667,DELIJN,44,Hasselt - Maasmechelen,,3,e40521,ffffff,
145668,DELIJN,212,Turnhout- Vosselaar - Tielen - Sint-Jozef Olen -He,,3,ffffff,b59e6a,
145669,DELIJN,458,Lanaken - Genk,,3,ffffff,b59e6a,
145670,DELIJN,102,Tongeren - Bilzen,,3,ffffff,b59e6a,
145671,DELIJN,121,Hasselt - Kiewit KIDS,,3,ffffff,b59e6a,
145672,DELIJN,319,Sint-Andries De Varens - Brugge Station,,3,ffffff,b59e6a,
145673,DELIJN,395,Vreren - Tongeren,,3,ffffff,b59e6a,
145674,DELIJN,454,Turnhout - Ravels - Weelde Singel,,3,ffffff,b59e6a,
145675,DELIJN,109,Genk - Tongeren,,3,ffffff,b59e6a,
145676,DELIJN,338,Peer - Holheide,,3,ffffff,b59e6a,
145677,DELIJN,28,Mol - Beringen,,3,ef7d00,000000,
145678,DELIJN,7,Stevoort - Hasselt,,3,00a6e2,000000,
145679,DELIJN,33,Genk - Neerpelt,,3,009cb4,000000,
145680,DELIJN,421,Brugge - Dudzele - Westkapelle - Knokke,,3,ffffff,b59e6a,
145681,DELIJN,129,Kiewit BEWEL - Genk,,3,ffffff,b59e6a,
145682,DELIJN,396,Provinciale School - Voeren,,3,ffffff,b59e6a,
145683,DELIJN,73,P+R Luchtbal - Ekeren - Brasschaat,,3,4a5321,ffffff,
145684,DELIJN,312,Zwartberg - Genk,,3,ffffff,b59e6a,
145685,DELIJN,674,Stabroek - Kalmthout - scholen Essen,,3,ffffff,b59e6a,
145686,DELIJN,923,Tongeren - Heers,,3,ffffff,b59e6a,
145687,DELIJN,364,Vliermaalroot - Diepenbeek,,3,ffffff,b59e6a,
145688,DELIJN,429,Spermalie - Brugge Station,,3,ffffff,b59e6a,
145689,DELIJN,208,Vroenhoven - Bilzen,,3,ffffff,b59e6a,
145690,DELIJN,237,Sint-Truiden - Tongeren,,3,ffffff,b59e6a,
145691,DELIJN,446,Nieuwmoer - Brecht - Oostmalle,,3,ffffff,b59e6a,
145692,DELIJN,129,Genk - Kiewit BEWEL,,3,ffffff,b59e6a,
145693,DELIJN,107,Genk - Tongeren,,3,ffffff,b59e6a,
145694,DELIJN,47,Mol - Dessel - Retie - Oud-Turnhout - Turnhout,,3,8c2b87,ffffff,
145695,DELIJN,429,Brugge Station - Spermalie,,3,ffffff,b59e6a,
145696,DELIJN,486,Peer - Hamont,,3,ffffff,b59e6a,
145697,DELIJN,649,Hoogstraten - Wuustwezel - Brasschaat,,3,ffffff,b59e6a,
145698,DELIJN,799,Tongeren - Nerem,,3,ffffff,b59e6a,
145699,DELIJN,434,Hoogstraten - Merksplas - Beerse - Turnhout,,3,ffffff,b59e6a,
145700,DELIJN,398,Tongeren - Voeren,,3,ffffff,b59e6a,
145701,DELIJN,273,Maaseik - As,,3,ffffff,b59e6a,
145702,DELIJN,107,Tongeren - Genk,,3,ffffff,b59e6a,
145703,DELIJN,446,Oostmalle - Brecht - Nieuwmoer,,3,ffffff,b59e6a,
145704,DELIJN,486,Hamont - Peer,,3,ffffff,b59e6a,
145705,DELIJN,448,scholen Essen - Wuustwezel - Brecht,,3,ffffff,b59e6a,
145706,DELIJN,380,Arendonk - Retie - Witgoor - Dessel - Geel,,3,ffffff,b59e6a,
145707,DELIJN,81,Roeselare - Beveren - Ardooie - Zwevezele (- Winge,,3,fc95c5,000000,
145708,DELIJN,268,Maaseik - Molenbeersel,,3,ffffff,b59e6a,
145709,DELIJN,203,Bilzen - Hasselt,,3,ffffff,b59e6a,
145710,DELIJN,128,Hasselt - Kiewit Bewel,,3,ffffff,b59e6a,
145711,DELIJN,65,Kapellen - Merksem Zwaantjeslei,,3,c8d300,000000,
145712,DELIJN,475,Hasselt - Tongeren,,3,ffffff,b59e6a,
145713,DELIJN,311,Gistel - Westkerke - Bekegem - Zerkegem - VIVES - ,,3,ffffff,b59e6a,
145714,DELIJN,318,Sint-Willibrordus - VIVES - Brugge Station,,3,ffffff,b59e6a,
145715,DELIJN,157,Mol - Diest,,3,ffffff,b59e6a,
145716,DELIJN,355,Herk-de-Stad - Lummen,,3,ffffff,b59e6a,
145717,DELIJN,279,Kinrooi - Genk,,3,ffffff,b59e6a,
145718,DELIJN,82,Lommel - Hamont-Achel,,3,0056a4,ffffff,
145719,DELIJN,158,Leopoldsburg - Diest Sneldienst,,3,ffffff,b59e6a,
145720,DELIJN,618,Eisden - Riemst,,3,ffffff,b59e6a,
145721,DELIJN,513,Zolder - Kiewit,,3,ffffff,b59e6a,
145722,DELIJN,825,Overpelt - Hamont-Achel,,3,ffffff,b59e6a,
145723,DELIJN,799,Nerem - Tongeren,,3,ffffff,b59e6a,
145724,DELIJN,825,Hamont-Achel - Overpelt,,3,ffffff,b59e6a,
145725,DELIJN,628,scholen Schoten - Meerle via Rijkevorsel,,3,ffffff,b59e6a,
145726,DELIJN,807,Bree - Overpelt,,3,ffffff,b59e6a,
145727,DELIJN,15,Leopoldsburg - Diest,,3,15882e,ffffff,
145728,DELIJN,37,Wetteren - Zele - Waasmunster - Hamme,,3,15882e,ffffff,
145729,DELIJN,276,Opglabbeek - Maaseik,,3,ffffff,b59e6a,
145730,DELIJN,626,Tongeren - Zussen,,3,ffffff,b59e6a,
145731,DELIJN,624,Tongeren - Riemst,,3,ffffff,b59e6a,
145732,DELIJN,67,(Merksem) - Kapellen - Essen,,3,f9c5b8,000000,
145733,DELIJN,604,Hoogstraten - Meersel-Dreef,,3,ffffff,b59e6a,
145734,DELIJN,275,Opoeteren-Genk,,3,ffffff,b59e6a,
145735,DELIJN,459,Hoogstraten - Merksplas - Weelde - Ravels,,3,ffffff,b59e6a,
145736,DELIJN,528,Hasselt Station - Stevoort,,3,ffffff,b59e6a,
145737,DELIJN,273,As - Maaseik,,3,ffffff,b59e6a,
145739,DELIJN,437,Turnhout - Merksplas Kolonie - Hoogstraten,,3,ffffff,b59e6a,
145740,DELIJN,421,Knokke - Westkapelle - Dudzele - Brugge,,3,ffffff,b59e6a,
145741,DELIJN,32,Tessenderlo - Beringen,,3,005460,ffffff,
145742,DELIJN,93,Sint-Niklaas - Hoogkameren -Temse - Antwerpen L.O.,,3,a85e24,ffffff,
145743,DELIJN,311,Eversel - Houthalen-Helchteren,,3,ffffff,b59e6a,
145744,DELIJN,634,Lanaken - Maasmechelen,,3,ffffff,b59e6a,
145745,DELIJN,34,Hasselt - Beringen,,3,009cb4,000000,
145746,DELIJN,65,Merksem Zwaantjeslei - Kapellen,,3,c8d300,000000,
145747,DELIJN,618,Riemst - Eisden,,3,ffffff,b59e6a,
145748,DELIJN,168,Bocholt - Bree,,3,ffffff,b59e6a,
145749,DELIJN,622,Kanne - Tongeren,,3,ffffff,b59e6a,
145750,DELIJN,461,Turnhout - Zondereigen - Baarle,,3,ffffff,b59e6a,
145751,DELIJN,909,Bilzen - Val-Meer,,3,ffffff,b59e6a,
145752,DELIJN,399,Tongeren - Voeren,,3,ffffff,b59e6a,
145753,DELIJN,603,Brugge - Oedelem - De Hoorn - Knesselare - Ursel,,3,ffffff,b59e6a,
145754,DELIJN,296,Hasselt - Lummen,,3,ffffff,b59e6a,
145755,DELIJN,265,Maaseik - Gruitrode,,3,ffffff,b59e6a,
145756,DELIJN,154,Leopoldsburg - Tessenderlo,,3,ffffff,b59e6a,
145757,DELIJN,105,Bilzen - Tongeren,,3,ffffff,b59e6a,
145758,DELIJN,103,Bilzen - Tongeren,,3,ffffff,b59e6a,
145759,DELIJN,316,Zwartberg - Zonhoven,,3,ffffff,b59e6a,
145760,DELIJN,503,Herk-de-Stad - Sint-Truiden,,3,ffffff,b59e6a,
145761,DELIJN,22,Sint-Truiden - Landen,,3,70a3bd,000000,
145762,DELIJN,81,(Wingene -) Zwevezele - Ardooie - Beveren - Roesel,,3,fc95c5,000000,
145763,DELIJN,315,Genk - Houthalen,,3,ffffff,b59e6a,
145764,DELIJN,154,Tessenderlo - Leopoldsburg,,3,ffffff,b59e6a,
145765,DELIJN,397,Tongeren - Voeren,,3,ffffff,b59e6a,
145766,DELIJN,443,Sint-Job - scholen Kalmthout,,3,ffffff,b59e6a,
145767,DELIJN,206,Beverst - Maastricht,,3,ffffff,b59e6a,
145768,DELIJN,465,Genk - Houthalen,,3,ffffff,b59e6a,
145769,DELIJN,80,Roeselare - Beveren - Ardooie - Pittem - Tielt,,3,e6007e,ffffff,
145770,DELIJN,503,Sint-Truiden - Herk-de-Stad,,3,ffffff,b59e6a,
145771,DELIJN,485,Hamont - Peer,,3,ffffff,b59e6a,
145772,DELIJN,639,Lanaken - Maasmechelen,,3,ffffff,b59e6a,
145773,DELIJN,36a,Genk - Hasselt,,3,f9c5b8,000000,
145774,DELIJN,380,Geel - Dessel - Witgoor - Retie - Arendonk,,3,ffffff,b59e6a,
145775,DELIJN,50,Koekelare - Eernegem - Westkerke - Gistel - Oosten,,3,83d0f5,000000,
145776,DELIJN,239,Tongeren PIBO - Station,,3,ffffff,b59e6a,
145777,DELIJN,235,Wellen - Tongeren,,3,ffffff,b59e6a,
145778,DELIJN,20,Tielt - Zwevezele - Ruddervoorde - Oostkamp - Brug,,3,8c2b87,ffffff,
145779,DELIJN,476,Hasselt - Heers,,3,ffffff,b59e6a,
145780,DELIJN,828,Hamont - Lommel,,3,ffffff,b59e6a,
145781,DELIJN,489,Kiewit - Hasselt,,3,ffffff,b59e6a,
145782,DELIJN,507,Herk-de-Stad - Sint-Lambrechts-Herk,,3,ffffff,b59e6a,
145783,DELIJN,804,Genk - Overpelt,,3,ffffff,b59e6a,
145784,DELIJN,591,Brugge - Sint-Kruis - Moerkerke - Middelburg,,3,ffffff,b59e6a,
145785,DELIJN,7,Hasselt - Stevoort,,3,00a6e2,000000,
145786,DELIJN,50,Oostende - Gistel - Westkerke - Eernegem - Koekela,,3,83d0f5,000000,
145787,DELIJN,X18,Lommel - Hasselt,,3,ef7d00,000000,
145788,DELIJN,671,Zandvliet - Stabroek - scholen Kalmthout,,3,ffffff,b59e6a,
145789,DELIJN,263,Hechtel - Beringen,,3,ffffff,b59e6a,
145790,DELIJN,193,Helchteren - Wijchmaal,,3,ffffff,b59e6a,
145791,DELIJN,408,Hoogstraten scholen - Malle - Zandhoven,,3,ffffff,b59e6a,
145793,DELIJN,47,Turnhout - Oud-Turnhout - Retie - Dessel - Mol,,3,8c2b87,ffffff,
145794,DELIJN,103,Tongeren - Bilzen,,3,ffffff,b59e6a,
145795,DELIJN,636,Lanaken - Maaseik,,3,ffffff,b59e6a,
145796,DELIJN,474,Hasselt - Tongeren,,3,ffffff,b59e6a,
145797,DELIJN,609,scholen Hoogstraten - Rijkevorsel - Brecht - Sint-,,3,ffffff,b59e6a,
145798,DELIJN,92,Sint-Truiden - Heers,,3,8c2b87,ffffff,
145799,DELIJN,271,Lokeren - Eksaarde - Sinaai - Sint-Niklaas,,3,ffffff,b59e6a,
145800,DELIJN,11,Geel station - Geel Thomas More,,3,a85e24,ffffff,
145801,DELIJN,67,Essen - Kapellen - (Merksem),,3,f9c5b8,000000,
145802,DELIJN,194,Wijchmaal - Neerpelt,,3,ffffff,b59e6a,
145803,DELIJN,764,P+R Luchtbal - Van Cauwelaertsluis,,3,ffffff,b59e6a,
145804,DELIJN,51,Torhout - Eernegem - Westkerke - Gistel - Oostende,,3,005460,ffffff,
145805,DELIJN,931,Antwerpen L.O. - Rupelmonde - Temse Eigenlo - Sint,,3,ffffff,b59e6a,
145806,DELIJN,335,Gruitrode - Hechtel,,3,ffffff,b59e6a,
145807,DELIJN,20,Brugge - Oostkamp - Ruddervoorde - Zwevezele - Tie,,3,8c2b87,ffffff,
145809,DELIJN,60,Brugge - Beernem - Knesselare (- Aalter),,3,a85e24,ffffff,
145810,DELIJN,679,Essen - Hoogstraten,,3,ffffff,b59e6a,
145811,DELIJN,269,Leopoldsburg - Maaseik,,3,ffffff,b59e6a,
145812,DELIJN,277,Genk - Stokkem,,3,ffffff,b59e6a,
145813,DELIJN,805,Neerpelt - Genk Sneldienst,,3,ffffff,b59e6a,
145814,DELIJN,395,Tongeren - Vreren,,3,ffffff,b59e6a,
145815,DELIJN,645,scholen Brasschaat - Wuustwezel - Loenhout,,3,ffffff,b59e6a,
145816,DELIJN,157,Diest - Mol,,3,ffffff,b59e6a,
145817,DELIJN,827,Neerpelt - Mol,,3,ffffff,b59e6a,
145818,DELIJN,274,Grote-Brogel - Maaseik,,3,ffffff,b59e6a,
145819,DELIJN,349,Hulst - Hasselt,,3,ffffff,b59e6a,
145820,DELIJN,619,Tongeren - Lanaken,,3,ffffff,b59e6a,
145821,DELIJN,X18,Hasselt - Lommel,,3,ef7d00,000000,
145822,DELIJN,608,St. Job - Hoogstraten,,3,ffffff,b59e6a,
145823,DELIJN,441,scholen Wuustwezel - Nieuwmoer - Wildert,,3,ffffff,b59e6a,
145824,DELIJN,398,Voeren - Tongeren,,3,ffffff,b59e6a,
145825,DELIJN,108,Wiemesmeer - Hoeselt,,3,ffffff,b59e6a,
145826,DELIJN,457,Hoogstraten - Baarle - Weelde,,3,ffffff,b59e6a,
145827,DELIJN,634,Maasmechelen - Lanaken,,3,ffffff,b59e6a,
145828,DELIJN,102,Bilzen - Tongeren,,3,ffffff,b59e6a,
145829,DELIJN,311,Brugge - VIVES - Zerkegem - Bekegem - Westkerke - ,,3,ffffff,b59e6a,
145830,DELIJN,32,Beringen - Tessenderlo,,3,005460,ffffff,
145831,DELIJN,826,Hamont - Achel,,3,ffffff,b59e6a,
145832,DELIJN,49,Beringen - Paal - Diest,,3,c8d300,000000,
145833,DELIJN,60,(Aalter -) Knesselare - Beernem - Brugge,,3,a85e24,ffffff,
145834,DELIJN,35,Houthalen - Diest,,3,fc95c5,000000,
145835,DELIJN,391,Mol - Dessel - Witgoor - Retie - Arendonk,,3,ffffff,b59e6a,
145836,DELIJN,609,Sint-Job - Brecht - Rijkevorsel - Hoogstraten scho,,3,ffffff,b59e6a,
145837,DELIJN,484,Peer - Hamont,,3,ffffff,b59e6a,
145838,DELIJN,21,Landen - Hasselt,,3,a85e24,ffffff,
145839,DELIJN,465,Houthalen - Genk,,3,ffffff,b59e6a,
145840,DELIJN,196,Bocholt - Hasselt,,3,ffffff,b59e6a,
145841,DELIJN,30,Brugge - Jabbeke - Westkerke - Oudenburg - Oostend,,3,00a6e2,000000,
145843,DELIJN,211,Brugge - Moerbrugge - Hertsberge - Ruddervoorde,,3,ffffff,b59e6a,
145844,DELIJN,70a,Brugge - Loppem - Zedelgem - Aartrijke - Torhout,,3,83d0f5,000000,
145845,DELIJN,315,Houthalen - Genk,,3,ffffff,b59e6a,
145846,DELIJN,281,Oedelem LTI - Beernem - Wingene - Schuiferskapelle,,3,ffffff,b59e6a,
145847,DELIJN,80,Tielt - Pittem - Ardooie - Beveren - Roeselare,,3,e6007e,ffffff,
145848,DELIJN,473,Tongeren - Hasselt,,3,ffffff,b59e6a,
145849,DELIJN,639,Maasmechelen - Lanaken,,3,ffffff,b59e6a,
145850,DELIJN,489,Hasselt - Kiewit,,3,ffffff,b59e6a,
145851,DELIJN,907,Riemst - Bilzen,,3,ffffff,b59e6a,
145852,DELIJN,82,Hamont-Achel - Lommel,,3,0056a4,ffffff,
145853,DELIJN,438,Turnhout industrie - Vosselaar - Hoogstraten,,3,ffffff,b59e6a,
145854,DELIJN,622,Tongeren - Kanne,,3,ffffff,b59e6a,
145855,DELIJN,827,Mol - Neerpelt,,3,ffffff,b59e6a,
145856,DELIJN,207,Bilzen - Hasselt,,3,ffffff,b59e6a,
145857,DELIJN,35,Diest - Houthalen,,3,fc95c5,000000,
145858,DELIJN,764,Van Cauwelaertsluis - P+R Luchtbal,,3,ffffff,b59e6a,
145859,DELIJN,437,Hoogstraten - Merksplas Kolonie - Turnhout,,3,ffffff,b59e6a,
145860,DELIJN,909,Val-Meer - Bilzen,,3,ffffff,b59e6a,
145861,DELIJN,209,Lidwina - Mol station,,3,ffffff,b59e6a,
145862,DELIJN,447,scholen Wuustwezel - Horendonk - Essen Hoek,,3,ffffff,b59e6a,
145863,DELIJN,477,Wellen - Hasselt,,3,ffffff,b59e6a,
145864,DELIJN,192,Bree - Houthalen-Helchteren,,3,ffffff,b59e6a,
145866,DELIJN,477,Hasselt - Wellen,,3,ffffff,b59e6a,
145868,DELIJN,397,Voeren - Tongeren,,3,ffffff,b59e6a,
145869,DELIJN,239,Tongeren Station - PIBO,,3,ffffff,b59e6a,
145870,DELIJN,34,Beringen - Hasselt,,3,009cb4,000000,
145871,DELIJN,37,Hamme - Waasmunster - Zele - Wetteren,,3,15882e,ffffff,
145872,DELIJN,316,Zonhoven - Zwartberg,,3,ffffff,b59e6a,
145873,DELIJN,591,Middelburg - Moerkerke - Sint-Kruis - Brugge,,3,ffffff,b59e6a,
145874,DELIJN,455,Arendonk - Ravels - Weelde - Zondereigen,,3,ffffff,b59e6a,
145875,DELIJN,20,Tielt - Zwevezele - Ruddervoorde - Oostkamp - Brug,,3,8c2b87,ffffff,
145876,DELIJN,383,Europese school - Geel,,3,ffffff,b59e6a,
145877,DELIJN,629,Tongeren Bewel - Tongeren Station,,3,ffffff,b59e6a,
145878,DELIJN,617,Lanaken - Riemst,,3,ffffff,b59e6a,
145879,DELIJN,196,Hasselt - Bocholt,,3,ffffff,b59e6a,
145880,DELIJN,128,Kiewit Bewel - Hasselt,,3,ffffff,b59e6a,
145881,DELIJN,391,Arendonk - Retie - Witgoor - Dessel - Mol,,3,ffffff,b59e6a,
145882,DELIJN,30,Oostende - Oudenburg - Westkerke - Jabbeke - Brugg,,3,00a6e2,000000,
145883,DELIJN,619,Lanaken - Tongeren,,3,ffffff,b59e6a,
145884,DELIJN,828,Lommel - Hamont,,3,ffffff,b59e6a,
145885,DELIJN,931,Sint-Niklaas - Temse Eigenlo - Rupelmonde - Antwer,,3,ffffff,b59e6a,
